Timestamp,Load_Demand_MW
2024-01-01 00:02:05,14716.145424302551
2024-01-01 00:02:06,14433.710287829323
2024-01-01 00:02:07,14283.599781565286
2024-01-01 00:02:08,15637.960798947057
2024-01-01 00:02:09,15004.303684034305
2024-01-01 00:02:10,15517.048110647524
2024-01-01 00:02:11,15436.457122561178
2024-01-01 00:02:12,15544.696669540437
2024-01-01 00:02:13,15881.965960545618
2024-01-01 00:02:14,14545.610911445683
2024-01-01 00:02:15,15505.80525581084
2024-01-01 00:02:16,15079.883174149905
2024-01-01 00:02:17,15317.61469053219
2024-01-01 00:02:18,14619.514458088657
2024-01-01 00:02:19,14643.891001885719
2024-01-01 00:02:20,14524.71897016121
2024-01-01 00:02:21,14686.115565286382
2024-01-01 00:02:22,14700.375156815191
2024-01-01 00:02:23,14726.442376977455
2024-01-01 00:02:24,14804.008232965667
2024-01-01 00:02:25,14279.612493852419
2024-01-01 00:02:26,15702.861161507557
2024-01-01 00:02:27,15056.177560163798
2024-01-01 00:02:28,15268.754401604561
2024-01-01 00:02:29,14902.773461458843
2024-01-01 00:02:30,15141.847970788283
2024-01-01 00:02:31,14394.106063687836
2024-01-01 00:02:32,14367.149808300488
2024-01-01 00:02:33,14230.923647940497
2024-01-01 00:02:34,14633.493795757853
2024-01-01 00:02:35,14301.365779846124
2024-01-01 00:02:36,15171.45119282535
2024-01-01 00:02:37,14578.706926197689
2024-01-01 00:02:38,14825.866252235115
2024-01-01 00:02:39,14721.021850552192
2024-01-01 00:02:40,15165.945450254707
2024-01-01 00:02:41,14539.61706622301
2024-01-01 00:02:42,15379.595891135454
2024-01-01 00:02:43,14513.479372868467
2024-01-01 00:02:44,14398.39910630261
2024-01-01 00:02:45,14726.941780073405
2024-01-01 00:02:46,14543.021216903164
2024-01-01 00:02:47,15421.123644325096
2024-01-01 00:02:48,15353.219262847175
2024-01-01 00:02:49,14377.030131941126
2024-01-01 00:02:50,13739.389971310291
2024-01-01 00:02:51,13927.567714375578
2024-01-01 00:02:52,14445.922504271439
2024-01-01 00:02:53,14663.421396316227
2024-01-01 00:02:54,14354.0024852782
2024-01-01 00:02:55,15256.49201045161
2024-01-01 00:02:56,13958.280636544605
2024-01-01 00:02:57,14938.831055660568
2024-01-01 00:02:58,14807.384130955545
2024-01-01 00:02:59,14735.212880481125
2024-01-01 00:03:00,15670.946894873747
2024-01-01 00:03:01,15212.62124447712
2024-01-01 00:03:02,15249.383948527982
2024-01-01 00:03:03,14720.747127359886
2024-01-01 00:03:04,15414.954909473337
2024-01-01 00:03:05,16037.890573835779
2024-01-01 00:03:06,14389.754130638368
2024-01-01 00:03:07,15731.777403992111
2024-01-01 00:03:08,13990.885040929874
2024-01-01 00:03:09,14313.635144809403
2024-01-01 00:03:10,14305.82841578974
2024-01-01 00:03:11,15088.723010483429
2024-01-01 00:03:12,14376.456428003581
2024-01-01 00:03:13,14670.860056871436
2024-01-01 00:03:14,14372.977576841531
2024-01-01 00:03:15,15008.820100093384
2024-01-01 00:03:16,15535.445726705711
2024-01-01 00:03:17,14739.158877929001
2024-01-01 00:03:18,14837.515003656585
2024-01-01 00:03:19,14773.251620456998
2024-01-01 00:03:20,15140.15459674858
2024-01-01 00:03:21,14633.189340092378
2024-01-01 00:03:22,14935.918081455868
2024-01-01 00:03:23,14907.575455493294
2024-01-01 00:03:24,15132.098355090513
2024-01-01 00:03:25,14314.962754862669
2024-01-01 00:03:26,15204.613891478408
2024-01-01 00:03:27,14908.386866609188
2024-01-01 00:03:28,16445.006629232066
2024-01-01 00:03:29,14887.096810244344
2024-01-01 00:03:30,15000.607288581383
2024-01-01 00:03:31,15062.054440266284
2024-01-01 00:03:32,14510.95516069641
2024-01-01 00:03:33,15069.414240370865
2024-01-01 00:03:34,14117.907663766784
2024-01-01 00:03:35,14268.37805725747
2024-01-01 00:03:36,15730.691898942505
2024-01-01 00:03:37,14778.968371863803
2024-01-01 00:03:38,14626.494906087537
2024-01-01 00:03:39,14473.063091757846
2024-01-01 00:03:40,14993.782753152069
2024-01-01 00:03:41,14431.584717417823
2024-01-01 00:03:42,14584.751230495513
2024-01-01 00:03:43,16070.106467983092
2024-01-01 00:03:44,14896.403559286004
2024-01-01 00:03:45,15059.647951993205
2024-01-01 00:03:46,14218.196974544919
2024-01-01 00:03:47,14911.417307459842
2024-01-01 00:03:48,15705.02556868243
2024-01-01 00:03:49,15919.475537733535
2024-01-01 00:03:50,14999.807923796212
2024-01-01 00:03:51,14476.937935660884
2024-01-01 00:03:52,14822.211871030178
2024-01-01 00:03:53,15515.67218744504
2024-01-01 00:03:54,14962.147881488374
2024-01-01 00:03:55,15453.665692563975
2024-01-01 00:03:56,14980.816192007376
2024-01-01 00:03:57,15213.950524205775
2024-01-01 00:03:58,15565.581941114526
2024-01-01 00:03:59,15793.553503647217
2024-01-01 00:04:00,14837.317438002201
2024-01-01 00:04:01,14571.988700717287
2024-01-01 00:04:02,15422.011389364003
2024-01-01 00:04:03,14248.87887489375
2024-01-01 00:04:04,15142.513109962454
2024-01-01 00:04:05,14652.836350346644
2024-01-01 00:04:06,14546.138669065178
2024-01-01 00:04:07,16144.396703088787
2024-01-01 00:04:08,14661.684440960045
2024-01-01 00:04:09,15179.438072747587
2024-01-01 00:04:10,14425.523312731299
2024-01-01 00:04:11,15156.111366689593
2024-01-01 00:04:12,14659.612996444177
2024-01-01 00:04:13,15176.525678789429
2024-01-01 00:04:14,14797.191341120635
2024-01-01 00:04:15,15431.030918557095
2024-01-01 00:04:16,14783.157733419948
2024-01-01 00:04:17,15984.388662172538
2024-01-01 00:04:18,15422.280915801257
2024-01-01 00:04:19,15548.81801403112
2024-01-01 00:04:20,16015.072842318606
2024-01-01 00:04:21,14735.525514895651
2024-01-01 00:04:22,14833.648262250192
2024-01-01 00:04:23,14854.972387110358
2024-01-01 00:04:24,14992.284284593334
2024-01-01 00:04:25,14634.872521360952
2024-01-01 00:04:26,13967.658591674808
2024-01-01 00:04:27,15325.96481762248
2024-01-01 00:04:28,14438.596683357011
2024-01-01 00:04:29,14844.22904347337
2024-01-01 00:04:30,14539.953608575883
2024-01-01 00:04:31,14944.379791813239
2024-01-01 00:04:32,15034.561044705459
2024-01-01 00:04:33,15204.08320218481
2024-01-01 00:04:34,15569.005625998925
2024-01-01 00:04:35,15334.616473099632
2024-01-01 00:04:36,14354.853137036713
2024-01-01 00:04:37,14338.511461400898
2024-01-01 00:04:38,13740.15713627813
2024-01-01 00:04:39,15042.615558678852
2024-01-01 00:04:40,14791.76751823457
2024-01-01 00:04:41,14797.014647861979
2024-01-01 00:04:42,15552.605267917676
2024-01-01 00:04:43,14682.104590426203
2024-01-01 00:04:44,14123.4792274222
2024-01-01 00:04:45,15047.086861363483
2024-01-01 00:04:46,16268.38109237203
2024-01-01 00:04:47,14033.107194635133
2024-01-01 00:04:48,15325.342261737302
2024-01-01 00:04:49,14717.205825948502
2024-01-01 00:04:50,13644.805156003406
2024-01-01 00:04:51,14200.951418563945
2024-01-01 00:04:52,14830.525827190673
2024-01-01 00:04:53,14817.571373276838
2024-01-01 00:04:54,14983.939872010957
2024-01-01 00:04:55,14489.771146223055
2024-01-01 00:04:56,14959.625562344656
2024-01-01 00:04:57,15214.23524246525
2024-01-01 00:04:58,14487.582873530651
2024-01-01 00:04:59,15546.455732334742
2024-01-01 00:05:00,15809.872432307146
2024-01-01 00:05:01,15379.14955556623
2024-01-01 00:05:02,15246.791244065664
2024-01-01 00:05:03,14648.722429975573
2024-01-01 00:05:04,14369.498215343567
2024-01-01 00:05:05,15837.276009365767
2024-01-01 00:05:06,15377.28150024541
2024-01-01 00:05:07,14424.516926799835
2024-01-01 00:05:08,14968.46289917281
2024-01-01 00:05:09,14328.740779858252
2024-01-01 00:05:10,14969.988601981097
2024-01-01 00:05:11,15183.05186710434
2024-01-01 00:05:12,14715.80911056869
2024-01-01 00:05:13,14721.40406056557
2024-01-01 00:05:14,15869.0496898188
2024-01-01 00:05:15,15407.725715799543
2024-01-01 00:05:16,15336.927537224416
2024-01-01 00:05:17,15066.42632862927
2024-01-01 00:05:18,14340.606294543297
2024-01-01 00:05:19,15127.435233544431
2024-01-01 00:05:20,15666.47974391077
2024-01-01 00:05:21,15299.228734796256
2024-01-01 00:05:22,14334.89661366902
2024-01-01 00:05:23,14509.086881611825
2024-01-01 00:05:24,15064.637107240953
2024-01-01 00:05:25,14503.553065403476
2024-01-01 00:05:26,14476.766884914527
2024-01-01 00:05:27,14066.988832321855
2024-01-01 00:05:28,14441.677323689957
2024-01-01 00:05:29,15271.206106101174
2024-01-01 00:05:30,15217.656411626716
2024-01-01 00:05:31,14182.583518653724
2024-01-01 00:05:32,14717.106661116874
2024-01-01 00:05:33,14969.540364129534
2024-01-01 00:05:34,14607.497748096886
2024-01-01 00:05:35,15153.191401345039
2024-01-01 00:05:36,15586.111072027761
2024-01-01 00:05:37,15026.508207093862
2024-01-01 00:05:38,14512.893401832584
2024-01-01 00:05:39,15193.6259986756
2024-01-01 00:05:40,14713.621003536655
2024-01-01 00:05:41,15258.534581732505
2024-01-01 00:05:42,14965.35794752161
2024-01-01 00:05:43,15174.690324094212
2024-01-01 00:05:44,15163.491197762642
2024-01-01 00:05:45,15428.67640461702
2024-01-01 00:05:46,14740.485957802848
2024-01-01 00:05:47,14741.08582671879
2024-01-01 00:05:48,14465.99806000105
2024-01-01 00:05:49,14986.005372512993
2024-01-01 00:05:50,15094.476336164895
2024-01-01 00:05:51,15499.756045569873
2024-01-01 00:05:52,14781.42510915353
2024-01-01 00:05:53,14683.506313416929
2024-01-01 00:05:54,14541.132131846694
2024-01-01 00:05:55,15066.370970175618
2024-01-01 00:05:56,14520.69982538201
2024-01-01 00:05:57,15450.319314210983
2024-01-01 00:05:58,14804.47332780474
2024-01-01 00:05:59,15303.87335916134
2024-01-01 00:06:00,15885.939914091947
2024-01-01 00:06:01,15096.293014501214
2024-01-01 00:06:02,15933.112122211172
2024-01-01 00:06:03,15218.404654213467
2024-01-01 00:06:04,14638.991738032777
2024-01-01 00:06:05,15059.011287358248
2024-01-01 00:06:06,14269.807310966575
2024-01-01 00:06:07,15260.956413640335
2024-01-01 00:06:08,14378.144542610891
2024-01-01 00:06:09,15290.725669008069
2024-01-01 00:06:10,14368.740922087612
2024-01-01 00:06:11,14959.595660652776
2024-01-01 00:06:12,14937.53689218741
2024-01-01 00:06:13,15030.725912596145
2024-01-01 00:06:14,14980.638622524091
2024-01-01 00:06:15,14828.070068628549
2024-01-01 00:06:16,14737.726281236966
2024-01-01 00:06:17,15386.321797449704
2024-01-01 00:06:18,14913.652402677815
2024-01-01 00:06:19,15039.60215310326
2024-01-01 00:06:20,14992.511190652998
2024-01-01 00:06:21,14591.72628533834
2024-01-01 00:06:22,15390.973277926134
2024-01-01 00:06:23,15275.811790398078
2024-01-01 00:06:24,15877.25271761175
2024-01-01 00:06:25,13709.76058312205
2024-01-01 00:06:26,15515.375848519867
2024-01-01 00:06:27,15036.131443591432
2024-01-01 00:06:28,15345.463392085416
2024-01-01 00:06:29,14188.329443914628
2024-01-01 00:06:30,15801.148250756089
2024-01-01 00:06:31,15469.143428601385
2024-01-01 00:06:32,14841.645396484728
2024-01-01 00:06:33,14043.538268357699
2024-01-01 00:06:34,15519.10427442523
2024-01-01 00:06:35,15328.942679587688
2024-01-01 00:06:36,14656.570896975554
2024-01-01 00:06:37,14797.234909397335
2024-01-01 00:06:38,15793.004241734598
2024-01-01 00:06:39,15033.193323350475
2024-01-01 00:06:40,14462.90340568046
2024-01-01 00:06:41,14385.692205228479
2024-01-01 00:06:42,15846.987808998836
2024-01-01 00:06:43,14869.221025541776
2024-01-01 00:06:44,14792.863254693084
2024-01-01 00:06:45,14816.435953856677
2024-01-01 00:06:46,15368.372392284247
2024-01-01 00:06:47,15035.815331612032
2024-01-01 00:06:48,15198.492114114972
2024-01-01 00:06:49,15023.31119760564
2024-01-01 00:06:50,15890.201121388316
2024-01-01 00:06:51,15950.739715464597
2024-01-01 00:06:52,14547.79681914175
2024-01-01 00:06:53,15389.669049673817
2024-01-01 00:06:54,15345.595729358069
2024-01-01 00:06:55,15026.929846901085
2024-01-01 00:06:56,14564.808860184727
2024-01-01 00:06:57,14590.464841480654
2024-01-01 00:06:58,14939.993004815404
2024-01-01 00:06:59,15514.066512215784
2024-01-01 00:07:00,15447.530695433903
2024-01-01 00:07:01,14560.087999529234
2024-01-01 00:07:02,14149.322295657717
2024-01-01 00:07:03,15892.297986224912
2024-01-01 00:07:04,15120.963717937233
2024-01-01 00:07:05,15286.54683029937
2024-01-01 00:07:06,15327.950003182463
2024-01-01 00:07:07,15502.981553041565
2024-01-01 00:07:08,14870.687501071545
2024-01-01 00:07:09,15796.633279499933
2024-01-01 00:07:10,15265.044552472396
2024-01-01 00:07:11,15117.254935812309
2024-01-01 00:07:12,14772.44062364533
2024-01-01 00:07:13,14358.263846045067
2024-01-01 00:07:14,15317.875219257641
2024-01-01 00:07:15,16171.287451477314
2024-01-01 00:07:16,15369.384418029607
2024-01-01 00:07:17,15625.045660978947
2024-01-01 00:07:18,15449.372270910138
2024-01-01 00:07:19,14916.098881657346
2024-01-01 00:07:20,14853.954807965203
2024-01-01 00:07:21,14959.094406855149
2024-01-01 00:07:22,15037.139951387051
2024-01-01 00:07:23,15068.512237065766
2024-01-01 00:07:24,15366.121365651334
2024-01-01 00:07:25,14654.225725128967
2024-01-01 00:07:26,14624.128632376933
2024-01-01 00:07:27,15230.266991699034
2024-01-01 00:07:28,15169.359214825812
2024-01-01 00:07:29,14953.069769268894
2024-01-01 00:07:30,15289.95080440657
2024-01-01 00:07:31,15185.286971995669
2024-01-01 00:07:32,15608.565210891033
2024-01-01 00:07:33,14461.8527810787
2024-01-01 00:07:34,15165.600506754558
2024-01-01 00:07:35,15583.526697517098
2024-01-01 00:07:36,15117.21154605894
2024-01-01 00:07:37,14816.04941064678
2024-01-01 00:07:38,14909.42005672587
2024-01-01 00:07:39,15042.071882285087
2024-01-01 00:07:40,16475.869380895674
2024-01-01 00:07:41,14542.765104890643
2024-01-01 00:07:42,15828.339201898656
2024-01-01 00:07:43,14706.308486528846
2024-01-01 00:07:44,14181.013872186977
2024-01-01 00:07:45,15022.776750870398
2024-01-01 00:07:46,14391.569870199699
2024-01-01 00:07:47,15012.42332785397
2024-01-01 00:07:48,14693.720424509267
2024-01-01 00:07:49,15181.44264625565
2024-01-01 00:07:50,15485.968859073339
2024-01-01 00:07:51,15943.540409957503
2024-01-01 00:07:52,16147.391395164064
2024-01-01 00:07:53,14271.281270469713
2024-01-01 00:07:54,14678.050962312846
2024-01-01 00:07:55,15823.03289794205
2024-01-01 00:07:56,14495.639417701723
2024-01-01 00:07:57,14928.551827864227
2024-01-01 00:07:58,14746.709484061425
2024-01-01 00:07:59,14161.107170017813
2024-01-01 00:08:00,15338.514872547052
2024-01-01 00:08:01,15183.74187876057
2024-01-01 00:08:02,13779.21164481227
2024-01-01 00:08:03,14948.285024278364
2024-01-01 00:08:04,14804.325692091492
2024-01-01 00:08:05,15836.374691335044
2024-01-01 00:08:06,14604.004440076691
2024-01-01 00:08:07,14526.952142507247
2024-01-01 00:08:08,15205.741090371192
2024-01-01 00:08:09,15748.207806027027
2024-01-01 00:08:10,15064.520733361282
2024-01-01 00:08:11,14401.05609684339
2024-01-01 00:08:12,15246.24916703215
2024-01-01 00:08:13,14138.13904146462
2024-01-01 00:08:14,15878.006267821727
2024-01-01 00:08:15,14625.461999812997
2024-01-01 00:08:16,14817.729483993848
2024-01-01 00:08:17,15301.912613580971
2024-01-01 00:08:18,15089.171041960888
2024-01-01 00:08:19,14898.319975378448
2024-01-01 00:08:20,15743.280269646832
2024-01-01 00:08:21,15528.945051548339
2024-01-01 00:08:22,15376.006022536058
2024-01-01 00:08:23,14207.32001913023
2024-01-01 00:08:24,15138.19141930229
2024-01-01 00:08:25,15333.047763584551
2024-01-01 00:08:26,14452.32386716405
2024-01-01 00:08:27,15200.177930766398
2024-01-01 00:08:28,14721.483363232152
2024-01-01 00:08:29,14926.46030837856
2024-01-01 00:08:30,15963.903725081636
2024-01-01 00:08:31,14532.249032232592
2024-01-01 00:08:32,14904.48914131217
2024-01-01 00:08:33,14857.764273958415
2024-01-01 00:08:34,15551.886157148132
2024-01-01 00:08:35,14807.816199275701
2024-01-01 00:08:36,15197.15324041439
2024-01-01 00:08:37,14956.442904942476
2024-01-01 00:08:38,15506.138910676824
2024-01-01 00:08:39,15045.471237230584
2024-01-01 00:08:40,15714.439040226438
2024-01-01 00:08:41,14549.504680028953
2024-01-01 00:08:42,15320.42510007457
2024-01-01 00:08:43,15135.530301558514
2024-01-01 00:08:44,15297.228382260117
2024-01-01 00:08:45,16085.750723482592
2024-01-01 00:08:46,15115.720936609208
2024-01-01 00:08:47,14959.004516617562
2024-01-01 00:08:48,15956.076118956064
2024-01-01 00:08:49,15658.2019049963
2024-01-01 00:08:50,14997.261808999116
2024-01-01 00:08:51,14460.152581744489
2024-01-01 00:08:52,15380.904376798771
2024-01-01 00:08:53,15391.25441496306
2024-01-01 00:08:54,14824.645010777216
2024-01-01 00:08:55,14725.228822172432
2024-01-01 00:08:56,15224.514590132254
2024-01-01 00:08:57,15484.667087811413
2024-01-01 00:08:58,15677.711938158309
2024-01-01 00:08:59,14538.201067629616
2024-01-01 00:09:00,13937.457455458687
2024-01-01 00:09:01,14816.538845777715
2024-01-01 00:09:02,15400.574289593127
2024-01-01 00:09:03,14551.995693869047
2024-01-01 00:09:04,15243.288429308755
2024-01-01 00:09:05,14931.6229313015
2024-01-01 00:09:06,14703.435111901083
2024-01-01 00:09:07,14856.98637183056
2024-01-01 00:09:08,15788.734062474945
2024-01-01 00:09:09,15732.401722714943
2024-01-01 00:09:10,15518.946064396989
2024-01-01 00:09:11,14798.649648188359
2024-01-01 00:09:12,15303.572135979226
2024-01-01 00:09:13,15779.74377762828
2024-01-01 00:09:14,15311.184593536313
2024-01-01 00:09:15,14685.571789796297
2024-01-01 00:09:16,14600.264710458056
2024-01-01 00:09:17,15481.069396570954
2024-01-01 00:09:18,14945.220920655598
2024-01-01 00:09:19,13239.069187368746
2024-01-01 00:09:20,15365.650326283216
2024-01-01 00:09:21,14714.074735469174
2024-01-01 00:09:22,14740.653957584584
2024-01-01 00:09:23,14747.920748924455
2024-01-01 00:09:24,14808.189120779667
2024-01-01 00:09:25,15318.605031429
2024-01-01 00:09:26,15431.559141308608
2024-01-01 00:09:27,15877.443590821802
2024-01-01 00:09:28,15205.542869057123
2024-01-01 00:09:29,14770.024725188647
2024-01-01 00:09:30,14878.589999244412
2024-01-01 00:09:31,14740.126814404524
2024-01-01 00:09:32,15009.095529076802
2024-01-01 00:09:33,15232.163533817537
2024-01-01 00:09:34,15632.063019498655
2024-01-01 00:09:35,15230.166610846585
2024-01-01 00:09:36,14660.978839107462
2024-01-01 00:09:37,15540.62422308591
2024-01-01 00:09:38,15272.85857322283
2024-01-01 00:09:39,14948.098306208365
2024-01-01 00:09:40,15911.917449460198
2024-01-01 00:09:41,15150.361289281524
2024-01-01 00:09:42,14508.554752990707
2024-01-01 00:09:43,15894.80105284214
2024-01-01 00:09:44,15738.934146052183
2024-01-01 00:09:45,16212.395430532288
2024-01-01 00:09:46,15261.05910582264
2024-01-01 00:09:47,15176.86648937496
2024-01-01 00:09:48,14511.594068273884
2024-01-01 00:09:49,15739.676354881938
2024-01-01 00:09:50,15719.964259732207
2024-01-01 00:09:51,15510.535725986081
2024-01-01 00:09:52,16298.586904765954
2024-01-01 00:09:53,16283.98323095866
2024-01-01 00:09:54,14983.112265657159
2024-01-01 00:09:55,14776.35455012672
2024-01-01 00:09:56,15832.795886952792
2024-01-01 00:09:57,14899.536871442793
2024-01-01 00:09:58,15843.088845326045
2024-01-01 00:09:59,14533.161147048808
2024-01-01 00:10:00,14279.312534228236
2024-01-01 00:10:01,15239.831466032232
2024-01-01 00:10:02,14833.438949207919
2024-01-01 00:10:03,15993.15136748347
2024-01-01 00:10:04,15085.220221874133
2024-01-01 00:10:05,15160.882245800056
2024-01-01 00:10:06,16286.4848416256
2024-01-01 00:10:07,14776.8525029572
2024-01-01 00:10:08,15572.329963668111
2024-01-01 00:10:09,15035.92877316521
2024-01-01 00:10:10,15367.376327454826
2024-01-01 00:10:11,15371.042000383284
2024-01-01 00:10:12,14913.489751655066
2024-01-01 00:10:13,15671.587574133102
2024-01-01 00:10:14,15277.689289135902
2024-01-01 00:10:15,15638.625208004249
2024-01-01 00:10:16,14889.260430433873
2024-01-01 00:10:17,14464.966272730873
2024-01-01 00:10:18,16719.677259269352
2024-01-01 00:10:19,15481.751619693408
2024-01-01 00:10:20,15749.82111227475
2024-01-01 00:10:21,15739.818473618183
2024-01-01 00:10:22,15710.24367228596
2024-01-01 00:10:23,15127.831437197849
2024-01-01 00:10:24,15441.617916763895
2024-01-01 00:10:25,14680.748064066083
2024-01-01 00:10:26,15723.670653692676
2024-01-01 00:10:27,15951.456536157293
2024-01-01 00:10:28,15774.033939681854
2024-01-01 00:10:29,15156.750090749378
2024-01-01 00:10:30,15239.12663643361
2024-01-01 00:10:31,15999.95629237138
2024-01-01 00:10:32,15329.006894877059
2024-01-01 00:10:33,15062.999718077894
2024-01-01 00:10:34,14802.777689711234
2024-01-01 00:10:35,15285.164630344612
2024-01-01 00:10:36,16212.723595951524
2024-01-01 00:10:37,15863.584613758761
2024-01-01 00:10:38,15108.07656387494
2024-01-01 00:10:39,15714.120207292655
2024-01-01 00:10:40,15923.02058800501
2024-01-01 00:10:41,14765.175769614578
2024-01-01 00:10:42,15316.437427696887
2024-01-01 00:10:43,15442.769888951958
2024-01-01 00:10:44,15872.8911910772
2024-01-01 00:10:45,15024.053562437764
2024-01-01 00:10:46,15320.889643276283
2024-01-01 00:10:47,15680.954597130074
2024-01-01 00:10:48,15063.302269876469
2024-01-01 00:10:49,15621.10864049209
2024-01-01 00:10:50,15804.937696578696
2024-01-01 00:10:51,15484.56949043718
2024-01-01 00:10:52,15195.18297254228
2024-01-01 00:10:53,15160.704854863543
2024-01-01 00:10:54,15084.06301529512
2024-01-01 00:10:55,14781.06655878448
2024-01-01 00:10:56,15666.03844458736
2024-01-01 00:10:57,15401.610128077036
2024-01-01 00:10:58,16061.914784351518
2024-01-01 00:10:59,15335.878335241006
2024-01-01 00:11:00,15716.864272472882
2024-01-01 00:11:01,15638.596639454481
2024-01-01 00:11:02,15505.199722314794
2024-01-01 00:11:03,14863.301850886752
2024-01-01 00:11:04,15420.405151602432
